chaos_id,canonical_smiles,molecular_formula
514,C#CC(c1ccccc1)N(C)C,C11H13N
515,C#CC/C=C/C,C6H8
516,C#CC/C=C/CC,C7H10
517,C#CC1(O)C(C)CCCC1(C)C,C11H18O
518,C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,C21H26O2
519,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,C21H28O2
520,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,C22H28O2
521,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C20H26O2
522,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,C21H28O2
523,C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,C20H28O
524,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C20H24O2
525,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,C21H26O2
526,C#CC1(O)CCCC1,C7H10O
527,C#CC1(O)CCCCC1,C8H12O
528,C#CC1(O)CCCCC1C,C9H14O
529,C#CC1(O)CCCCCCC1,C10H16O
530,C#CC1(OC(=C)C)CCCC1,C10H14O
531,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C22H28O3
532,C#CC1=C(C)CCCC1,C9H12
533,C#CC1=C(C)CCCC1(C)C,C11H16
534,C#CC1=CC(C)C2C(=O)OC(=O)C2C1(C)CO,C13H14O4
535,C#CC1=CCCCC1,C8H10
536,C#CC1CC1,C5H6
537,C#CC1CCCC1O,C7H10O
538,C#CC1CCCCC1O,C8H12O
539,C#CC1CCCCCC1O,C9H14O
540,C#CC1CCCCO1,C7H10O
541,C#CC1CCCO1,C6H8O
542,C#CC1OCCCC1Cl,C7H9ClO
543,C#CC=C,C4H4
544,C#CC=C=C,C5H4
545,C#CC=O,C3H2O
546,C#CCBr,C3H3Br
547,C#CCC,C4H6
548,C#CCC#CC(C)(C)O,C8H10O
549,C#CCC#CCO,C6H6O
550,C#CCC#Cc1ccccc1,C11H8
551,C#CCC#N,C4H3N
552,C#CCC(=C)C,C6H8
553,C#CCC(C(C)C)C(C(=O)OCC)C(=O)OCC,C14H22O4
554,C#CCC(C)(C)C,C7H12
555,C#CCC(C)(C)CC(C)(C)C#C,C12H18
556,C#CCC(C)(C)O,C6H10O
557,C#CCC(C)(C=C)OC(C)=O,C9H12O2
558,C#CCC(C)(CCOCC)OC(C)=O,C11H18O3
559,C#CCC(C)(O)C#CC1=CCCCC1,C13H16O
560,C#CCC(C)(O)C=C,C7H10O
561,C#CCC(C)(O)CCC,C8H14O
562,C#CCC(C)(O)CCC=C(C)C,C11H18O
563,C#CCC(C)(O)CCOCC,C9H16O2
564,C#CCC(C)C,C6H10
565,C#CCC(C)C(C(=O)OCC)C(=O)OCC,C12H18O4
566,C#CCC(C)CC,C7H12
567,C#CCC(C)O,C5H8O
568,C#CCC(CBr)OCC,C7H11BrO
569,C#CCC(CC)C(C(=O)OCC)C(=O)OCC,C13H20O4
570,C#CCC(CCCCCC)OC1CCCCO1,C15H26O2
571,C#CCC(CO)(Cc1ccccc1)NCc1ccccc1,C19H21NO
572,C#CCC(Cc1ccccc1)(NC(=O)c1ccccc1)C(=O)O,C19H17NO3
573,C#CCC(F)(F)F,C4H3F3
574,C#CCC(N)(C(=O)O)C1=CCCCCC1,C12H17NO2
575,C#CCC(O)/C=C/C,C7H10O
576,C#CCC(O)C=C,C6H8O
577,C#CCC(O)CC,C6H10O
578,C#CCC(O)CCC,C7H12O
579,C#CCC(O)CCCCCC,C10H18O
580,C#CCC(OCC)C(Br)CC,C9H15BrO
581,C#CCC(OCC)C(C)Br,C8H13BrO
582,C#CCC(OCC)OCC,C8H14O2
583,C#CCC1(C(C)C)N=C(c2ccccc2)OC1=O,C15H15NO2
584,C#CCC1(C)CO1,C6H8O
585,C#CCC1(C)CS1,C6H8S
586,C#CCC1(C)OC1(C)C,C8H12O
587,C#CCC1(C)OC1C,C7H10O
588,C#CCC1(Cc2ccccc2)N=C(c2ccccc2)OC1=O,C19H15NO2
589,C#CCC1(O)c2ccccc2C(O)(CC#C)c2ccccc21,C20H16O2
590,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C19H24O3
591,C#CCC1CCCCC1,C9H14
592,C#CCC1CO1,C5H6O
593,C#CCC1OC1(C)C,C7H10O
594,C#CCC1OC1C,C6H8O
595,C#CCC=C,C5H6
596,C#CCCC,C5H8
597,C#CCCC#C,C6H6
598,C#CCCC#CCCCCCC,C12H18
599,C#CCCC(=C)Br,C6H7Br
600,C#CCCC(=N)C(OC)OC,C8H13NO2
601,C#CCCC(=O)C(OC)OC,C8H12O3
602,C#CCCC(=O)O,C5H6O2
603,C#CCCC(=O)OC,C6H8O2
604,C#CCCC(=O)OCC,C7H10O2
605,C#CCCC(=O)OCCC,C8H12O2
606,C#CCCC(=O)OCCCC,C9H14O2
607,C#CCCC(C)=O,C6H8O
608,C#CCCC(C)C,C7H12
609,C#CCCC=C,C6H8
610,C#CCCCC,C6H10
611,C#CCCCC#C,C7H8
612,C#CCCCC#N,C6H7N
613,C#CCCCC/C=C/CCC,C11H18
614,C#CCCCCC,C7H12
615,C#CCCCCC#C,C8H10
616,C#CCCCCC#CC(C)(C)O,C11H16O
617,C#CCCCCC#CCCCCC#C,C14H18
618,C#CCCCCC#CCCCCC#CCCCCC#C,C20H26
619,C#CCCCCC#CCCCCCC,C14H22
620,C#CCCCCC#CCCCCCCC#CCCCCC#C,C22H30
621,C#CCCCCCC,C8H14
622,C#CCCCCCC#C,C9H12
623,C#CCCCCCC#CCCCCCC#C,C16H22
624,C#CCCCCCC#CCCCCCC#CCCCCCC#C,C23H32
625,C#CCCCCCCC,C9H16
626,C#CCCCCCCC#CCCCCCCC#C,C18H26
627,C#CCCCCCCC(=O)O,C9H14O2
628,C#CCCCCCCCC,C10H18
629,C#CCCCCCCCC(=O)O,C10H16O2
630,C#CCCCCCCCC(=O)OC,C11H18O2
631,C#CCCCCCCCC=C(c1ccccc1)c1ccccc1,C23H26
632,C#CCCCCCCCCC,C11H20
633,C#CCCCCCCCCC(=O)O,C11H18O2
634,C#CCCCCCCCCC(=O)OC,C12H20O2
635,C#CCCCCCCCCC(=O)OCC,C13H22O2
636,C#CCCCCCCCCC(=O)OCCC,C14H24O2
637,C#CCCCCCCCCCC,C12H22
638,C#CCCCCCCCCCCC,C13H24
639,C#CCCCCCCCCCCCC,C14H26
640,C#CCCCCCCCCCCCCC,C15H28
641,C#CCCCCCCCCCCCCCC,C16H30
642,C#CCCCCCCCCCCCCCCC,C17H32
643,C#CCCCCCCCCCCCCCCCC,C18H34
644,C#CCCCCCCCCCCCCCCCC(=O)O,C18H32O2
645,C#CCCCCCCCCCCCCCCCCC,C19H36
646,C#CCCCCCCCCCCCCCCCCCC,C20H38
647,C#CCCCCCCCCCCCCCCCCCCC,C21H40
648,C#CCCCCCCCCCCCCCCCCCCCC,C22H42
649,C#CCCCCCCCCCCCCCCCCCCCCC,C23H44
650,C#CCCCCCCCCCCCCCCCCCCCCCCCC,C26H50
652,C#CCCCCCCCCCO,C11H20O
653,C#CCCCCCCCOC,C10H18O
654,C#CCCCCCCCl,C8H13Cl
655,C#CCCCCCCN(CC)CC,C12H23N
656,C#CCCCCCCl,C7H11Cl
657,C#CCCCCCO,C7H12O
658,C#CCCCCN(CC)CC,C10H19N
659,C#CCCCCO,C6H10O
660,C#CCCCCOCCCCC#C,C12H18O
661,C#CCCCCl,C5H7Cl
662,C#CCCCO,C5H8O
663,C#CCCCOC(C)=O,C7H10O2
664,C#CCCCOC1CCCCO1,C10H16O2
665,C#CCCN(C)C,C6H11N
666,C#CCCO,C4H6O
667,C#CCCOC,C5H8O
668,C#CCCc1ccccc1,C10H10
669,C#CCCc1ccccc1C,C11H12
670,C#CCCl,C3H3Cl
671,C#CCN,C3H5N
672,C#CCN(C(=O)SCC)C(C)C,C9H15NOS
673,C#CCN(C)C,C5H9N
674,C#CCN(C)C(C)Cc1ccc(F)cc1,C13H16FN
675,C#CCN(C)C(C)Cc1ccccc1,C13H17N
676,C#CCN(C)CC#C,C7H9N
677,C#CCN(CC#C)CC#C,C9H9N
678,C#CCN(CC#C)CCC,C9H13N
679,C#CCN(CC(C)C)C(=O)SCC,C10H17NOS
680,C#CCN(CC)CC,C7H13N
681,C#CCN(CCC)C(=O)SCC,C9H15NOS
682,C#CCN(CCC)CCC,C9H17N
683,C#CCN(CCCC)C(=O)SCC,C10H17NOS
684,C#CCN(CCCC)CCCC,C11H21N
685,C#CCNCC#C,C6H7N
686,C#CCNCC(C)C,C7H13N
687,C#CCO,C3H4O
688,C#CCO/C=C/C(=O)OCC,C8H10O3
689,C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,C18H28O2
690,C#CCOC(=O)/C=C/Oc1ccc(Cl)cc1Cl,C12H8Cl2O3
691,C#CCOC(=O)C(=C)C,C7H8O2
692,C#CCOC(=O)C(Br)Br,C5H4Br2O2
693,C#CCOC(=O)C(Cl)(Cl)Cl,C5H3Cl3O2
694,C#CCOC(=O)C(Cl)Cl,C5H4Cl2O2
695,C#CCOC(=O)C(F)(F)F,C5H3F3O2
696,C#CCOC(=O)C1CC2C=CC1C2,C11H12O2
697,C#CCOC(=O)C=C,C6H6O2
698,C#CCOC(=O)CBr,C5H5BrO2
699,C#CCOC(=O)CC,C6H8O2
700,C#CCOC(=O)CCC,C7H10O2
701,C#CCOC(=O)CCCC,C8H12O2
702,C#CCOC(=O)CCCCC,C9H14O2
703,C#CCOC(=O)CCCCCC,C10H16O2
704,C#CCOC(=O)CCl,C5H5ClO2
705,C#CCOC(C)=O,C5H6O2
706,C#CCOC(C)C,C6H10O
707,C#CCOC1(C)COC2(CCCCC2)O1,C12H18O3
708,C#CCOC=C,C5H6O
709,C#CCOC=O,C4H4O2
710,C#CCOCC,C5H8O
711,C#CCOCCBr,C5H7BrO
712,C#CCOCCO,C5H8O2
713,C#CCOCc1ccccc1,C10H10O
714,C#CCOP(=O)(/C=C/OCC)CC,C9H15O3P
715,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,C19H26O4S
716,C#CCOS(C)(=O)=O,C4H6O3S
717,C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,C15H14Cl2N2O3
718,C#CCOc1ccccc1,C9H8O
719,C#CCS(=O)(=O)c1ccc(C)cc1,C10H10O2S
720,C#CCS(=O)(=O)c1ccccc1,C9H8O2S
721,C#CCSC(=O)N(CCC)CCC,C10H17NOS
722,C#CCc1ccccc1,C9H8
723,C#CCl,C2HCl
724,C#CN(C(F)(F)F)C(F)(F)F,C4HF6N
725,C#COC,C3H4O
726,C#COCC,C4H6O
727,C#COCCCC,C6H10O
728,C#COc1ccccc1,C8H6O
729,C#CSC=C,C4H4S
730,C#C[C@@](C)(O)C=C,C6H8O
731,C#C[C@H](C)N(C)C(=O)Nc1ccc(Cl)cc1,C12H13ClN2O
732,C#C[C@](C)(O)CC(C)C,C8H14O
733,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=C(CCC(=O)C4)[C@@H]3CC[C@]21C,C20H26O2
734,C#C[Ge](C#C)(c1ccccc1)c1ccccc1,C16H12Ge
735,C#C[SiH3],C2H4Si
736,C#C[Si](C#C)(C#C)C1CCCC1,C11H12Si
737,C#C[Si](C#C)(C#C[Si](C)(C)C)C1CCCC1,C14H20Si2
738,C#C[Si](C#C)(c1ccc(OC)cc1)c1ccc(OC)cc1,C18H16O2Si
739,C#C[Si](C#C)(c1ccccc1)c1ccccc1,C16H12Si
740,C#C[Si](C)(C#C)C1CCCC1,C10H14Si
741,C#C[Si](C)(C)C1CCCC1,C9H16Si
742,C#Cc1ccc(-c2ccc(CCCCC)cc2)cc1,C19H20
743,C#Cc1ccc(C#C)cc1,C10H6
744,C#Cc1ccc(C(C)C)cc1,C11H12
745,C#Cc1ccc(C)cc1,C9H8
746,C#Cc1ccc(CC)cc1,C10H10
747,C#Cc1ccc(COc2ccc(C#C)cc2)cc1,C17H12O
748,C#Cc1ccc(COc2ccc(OCc3ccc(C#C)cc3)c(C)c2)cc1,C25H20O2
749,C#Cc1ccc(COc2ccc(OCc3ccc(C#C)cc3)cc2)cc1,C24H18O2
750,C#Cc1ccc(Cl)cc1,C8H5Cl
751,C#Cc1ccc(N)cc1,C8H7N
752,C#Cc1ccc(OC)cc1,C9H8O
753,C#Cc1ccc(OC2CCCCO2)cc1,C13H14O2
754,C#Cc1ccc(OCCCCCCCCCCCCCC)c(F)c1,C22H33FO
755,C#Cc1ccc(OCCCCCCCCCCCCCC)cc1,C22H34O
756,C#Cc1ccc(OCCCCCCCCCCCCCC)cc1F,C22H33FO
757,C#Cc1ccc(OCCCCCCCCCOc2ccc(C#C)cc2)cc1,C25H28O2
758,C#Cc1ccc(OCCCCCCOc2ccc(C#C)cc2)cc1,C22H22O2
759,C#Cc1ccc(OCCCCCOc2ccc(C#C)cc2)cc1,C21H20O2
760,C#Cc1ccc(OCCCCOc2ccc(C#C)cc2)cc1,C20H18O2
761,C#Cc1ccc(OCCCOc2ccc(C#C)cc2)cc1,C19H16O2
762,C#Cc1ccc(OCCOc2ccc(C#C)cc2)cc1,C18H14O2
763,C#Cc1ccc(OCc2ccc(COc3ccc(C#C)cc3)cc2)cc1,C24H18O2
764,C#Cc1ccc([N+](=O)[O-])cc1,C8H5NO2
765,C#Cc1cccc(Br)c1,C8H5Br
766,C#Cc1cccc(Cl)c1,C8H5Cl
767,C#Cc1cccc2cccc(C#C)c12,C14H8
768,C#Cc1cccc2cccc(I)c12,C12H7I
769,C#Cc1ccccc1,C8H6
770,C#Cc1ccccc1-c1ccccc1,C14H10
771,C#Cc1ccccc1C,C9H8
772,C#Cc1ccccc1O,C8H6O
773,C#Cc1ccccc1OC,C9H8O
774,C#N,CHN
775,C(#CC1CC1)C1CC1,C8H10
776,C(#CC1CCCCO1)C1CCCCO1,C12H18O2
777,C(#CC1CCCO1)C1CCCO1,C10H14O2
778,C(#Cc1ccccc1)/C=C/C=C/C=C/C=C/C#Cc1ccccc1,C24H18
779,C(#Cc1ccccc1)/C=C/C=C\C=C/C=C/C#Cc1ccccc1,C24H18
780,C(#Cc1ccccc1)CC1CO1,C11H10O
781,C(#Cc1ccccc1)c1ccccc1,C14H10
782,C(/C=C/c1ccccc1)=C1c2ccccc2-c2ccccc21,C22H16
783,C(/C=C/c1ccccc1)=C\c1ccccc1,C16H14
784,C(/C=C\c1ccccc1)=C/c1ccccc1,C16H14
785,C(=C(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1,C27H22
786,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,C20H16
787,C(=C/C1CO1)\c1ccccc1,C10H10O
788,C(=C/C1SCCCS1)\c1ccccc1,C12H14S2
789,C(=C/C1SCCCS1)\c1ccco1,C10H12OS2
790,C(=C/CN1CCCC1)\CN1CCCC1,C12H22N2
791,C(=C/CN1CCOCC1)\CN1CCOCC1,C12H22N2O2
792,C(=C/Cc1ccccc1)\Cc1ccccc1,C16H16
793,C(=C/c1ccccc1)\CC/C=C/c1ccccc1,C18H18
794,C(=C/c1ccccc1)\CN1CCCCC1,C14H19N
795,C(=C/c1ccccc1)\c1ccccc1,C14H12
796,C(=C/c1ccccn1)\c1ccccc1,C13H11N
797,C(=C/c1ccco1)\c1ccco1,C10H8O2
798,C(=C/c1cccs1)\c1cccs1,C10H8S2
799,C(=C1CC2CCCC2C1)c1ccccc1,C15H18
800,C(=C1CCCCC1)c1ccccc1,C13H16
801,C(=C1SCCS1)c1ccccc1,C10H10S2
802,C(=C1c2ccccc2-c2ccccc21)c1ccccc1,C20H14
803,C(=C1c2ccccc2Cc2ccccc21)c1ccc2ccccc2c1,C25H18
804,C(=C1c2ccccc2Cc2ccccc21)c1ccccc1,C21H16
805,C(=C\C1CCCCO1)\C1CCCCO1,C12H20O2
806,C(=C\C1CCCO1)\C1CCCO1,C10H16O2
807,C(=C\c1ccc[nH]1)\c1ccccc1,C12H11N
808,C(=C\c1ccccc1)\Cc1ccco1,C13H12O
809,C(=C\c1ccccc1)\c1ccccc1,C14H12
810,C(=C\c1ccco1)\c1ccc[nH]1,C10H9NO
811,C(=C\c1cccs1)\c1ccc[nH]1,C10H9NS
812,C(=N/CC/N=C/c1ccccn1)\c1ccccn1,C14H14N4
813,C(=N/Cc1ccccc1)\c1ccccc1,C14H13N
814,C(=N/N(c1ccccc1)c1ccccc1)\c1ccccc1,C19H16N2
815,C(=N/N1CCCCC1)\c1ccccc1,C12H16N2
816,C(=N/N=C/c1c[nH]c2ccccc12)\c1c[nH]c2ccccc12,C18H14N4
817,C(=N/N=C/c1ccc2c(c1)OCO2)\c1ccc2c(c1)OCO2,C16H12N2O4
818,C(=N/N=C/c1ccc[nH]1)\c1ccc[nH]1,C10H10N4
819,C(=N/N=C/c1ccccc1)\c1ccccc1,C14H12N2
820,C(=N/N=C/c1ccco1)\c1ccco1,C10H8N2O2
821,C(=N/N=C/c1cccs1)\c1cccs1,C10H8N2S2
822,C(=N/N=C/c1ccncc1)\c1ccncc1,C12H10N4
823,C(=N/N=C1CCCCC1)\c1ccccc1,C13H16N2
824,C(=N/Nc1ccc2ccccc2n1)\c1ccccn1,C15H12N4
825,C(=N/Nc1ccccc1)\c1ccc[nH]1,C11H11N3
826,C(=N/Nc1ccccc1)\c1ccccc1,C13H12N2
827,C(=N/Nc1ccccc1)\c1ccccn1,C12H11N3
828,C(=N/Nc1ccccc1)\c1ccco1,C11H10N2O
829,C(=N/Nc1ccccc1)\c1cccs1,C11H10N2S
830,C(=N/Nc1ccccn1)\c1ccc(OCc2ccccc2)cn1,C18H16N4O
831,C(=N/Nc1ccccn1)\c1ccccc1,C12H11N3
832,C(=N/Nc1ccccn1)\c1ccccn1,C11H10N4
833,C(=N/Nc1ccccn1)\c1cccnc1,C11H10N4
834,C(=N/Nc1nnn[nH]1)\c1ccccc1,C8H8N6
835,C(=N/c1ccc(-c2ccccc2)cc1)\c1ccc(-c2ccccc2)cc1,C25H19N
836,C(=N/c1ccccc1)\C1CO1,C9H9NO
837,C(=N/c1ccccc1)\c1c[nH]c2ccccc12,C15H12N2
838,C(=N/c1ccccc1)\c1ccccc1,C13H11N
839,C(=N/c1ccccc1)\c1ccccn1,C12H10N2
840,C(=N/c1ccccn1)\c1c[nH]c2ccccc12,C14H11N3
841,C(=N/c1nc(-c2ccccc2)cs1)\c1ccccc1,C16H12N2S
842,C(=N/c1nc2ccccc2s1)\c1ccccc1,C14H10N2S
843,C(=N/c1ncccn1)\c1ccccc1,C11H9N3
844,C(=N/c1nccs1)\c1c[nH]c2ccccc12,C12H9N3S
845,C(=N/n1cnnc1)\c1ccco1,C7H6N4O
846,C(=NC1CCCCC1)=NC1CCCCC1,C13H22N2
847,C(=N\C(/N=C\c1ccco1)c1ccco1)\c1ccco1,C15H12N2O3
848,C(=N\c1ccc(-c2ccc(/N=C\c3ccco3)cc2)cc1)\c1ccco1,C22H16N2O2
849,C(=N\c1ccc2ccccc2c1)\c1ccccc1,C17H13N
850,C(=N\c1cccc2ccccc12)\c1ccccc1,C17H13N
851,C(=N\c1cccc2ccccc12)\c1ccco1,C15H11NO
852,C(=N\c1ccccc1)\c1ccc(-c2ccccc2)cc1,C19H15N
853,C(=Nc1ccccc1)=Nc1ccccc1,C13H10N2
854,C(C#CC1CCCO1)#CC1CCCO1,C12H14O2
855,C(C#Cc1ccccc1)#Cc1ccccc1,C16H10
856,C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,C22H38
857,C(CC1CCCCO1)=C(c1ccccc1)c1ccccc1,C20H22O
858,C(CCC1CCCO1)CC1CCCO1,C12H22O2
859,C(CCC1CO1)CC1CO1,C8H14O2
860,C(CCCC1CCCCC1)CCC1CCCCC1,C18H34
861,C(CCCC1CCCCC1)CCCC1CCCCC1,C19H36
862,C(CCCCC1CCCCC1)CCCC1CCCCC1,C20H38
863,C(CCCCC1CCCCC1)CCCCC1CCCCC1,C21H40
864,C(CCCCCC1CCCCC1)CCCCC1CCCCC1,C22H42
865,C(CCCNC1=NCCCCC1)CCNC1=NCCCCC1,C18H34N4
866,C(CCCOC1CCCCC1)CCOC1CCCCC1,C18H34O2
867,C(CNCCCN1CCOCC1)CN1CCOCC1,C14H29N3O2
868,C(Cc1ccccc1)=C(CCc1ccccc1)CCc1ccccc1,C25H26
869,C(Cc1nnn[nH]1)c1nnn[nH]1,C4H6N8
870,C(OC[C@H]1CO1)[C@H]1CO1,C6H10O3
871,C/C(=C(/C)C(C)C(C)C)C(C)C,C12H24
872,C/C(=C(/C)c1ccccc1)c1ccccc1,C16H16
873,C/C(=C(/CC(=O)O)C(=O)O)c1ccc2ccc3ccccc3c2c1,C20H16O4
874,C/C(=C(/F)C=O)c1ccccc1,C10H9FO
875,C/C(=C(\C)c1ccccc1)c1ccccc1,C16H16
876,C/C(=C/Br)c1ccccc1,C9H9Br
877,C/C(=C/C#N)CC#N,C6H6N2
878,C/C(=C/C#N)CC(C)C,C8H13N
879,C/C(=C/C#N)CCl,C5H6ClN
880,C/C(=C/C(=O)O)C(=O)O,C5H6O4
881,C/C(=C/C(=O)O)C(C)C,C7H12O2
882,C/C(=C/C(=O)O)CC/C=C(/C)C(=O)O,C10H14O4
883,C/C(=C/C(=O)O)c1cc(C)ccc1O,C11H12O3
884,C/C(=C/C(C)(C)C)C(=O)O,C8H14O2
885,C/C(=C/C(C)(C)C)CC(C)(C)C,C12H24
886,C/C(=C/C(C)(C)c1ccccc1)c1ccccc1,C18H20
887,C/C(=C/C(C)=N/c1c(C)cccc1C)Nc1c(C)cccc1C,C21H26N2
888,C/C(=C/C(C)C(=O)O)c1ccc2ccccc2c1,C16H16O2
889,C/C(=C/CC(=O)O)c1ccccc1,C11H12O2
890,C/C(=C/CC(C)C)c1ccccc1,C13H18
891,C/C(=C/CCC(C)C)c1ccccc1,C14H20
892,C/C(=C/CCC1(C)C2CC3C(C2)C31C)CO,C15H24O
893,C/C(=C/CCCO)c1ccccc1,C12H16O
894,C/C(=C/CO)CCCC(C)CCCC(C)CCCC(C)C,C20H40O
895,C/C(=C/Cc1cn(C)c2ccccc12)O[Si](C)(C)C,C16H23NOSi
896,C/C(=C/Cl)CCl,C4H6Cl2
897,C/C(=C/Cl)CO,C4H7ClO
898,C/C(=C/Cl)c1ccccc1,C9H9Cl
899,C/C(=C/c1ccccc1)CC(C)C,C13H18
900,C/C(=C/c1ccccc1)O[Si](C)(C)C,C12H18OSi
901,C/C(=C1\CCCCO1)c1ccccc1,C13H16O
902,C/C(=C\C#N)N1CCCCC1,C9H14N2
903,C/C(=C\C#N)N1CCOCC1,C8H12N2O
904,C/C(=C\C(=O)/C=C(\C)CBr)CBr,C9H12Br2O
905,C/C(=C\C(=O)/C=C(\C)CCl)CCl,C9H12Cl2O
906,C/C(=C\C(=O)/C=C(\C)COC(=O)c1ccccc1)CBr,C16H17BrO3
907,C/C(=C\C(=O)C(C)(C)C)C(C)(C)C,C12H22O
908,C/C(=C\C(=O)C(C)C)C(C)C,C10H18O
909,C/C(=C\C(=O)C(F)(F)F)OC/C=C/c1ccccc1,C14H13F3O2
910,C/C(=C\C(=O)C(F)(F)F)OC1C=CCCC1,C11H13F3O2
911,C/C(=C\C(=O)C(F)(F)F)OCc1ccccc1,C12H11F3O2
912,C/C(=C\C(=O)CC(C)C)CC(C)C,C12H22O
913,C/C(=C\C(=O)O)C(=O)O,C5H6O4
914,C/C(=C\C(=O)O)C(C)(C)C,C8H14O2
915,C/C(=C\C(=O)O)CC/C=C(\C)C(=O)O,C10H14O4
916,C/C(=C\C(=O)O)CCC(=O)O,C7H10O4
917,C/C(=C\C(=O)O)CCCCC(=O)O,C9H14O4
918,C/C(=C\C(=O)O)CCCCCC(=O)O,C10H16O4
919,C/C(=C\C(=O)O)c1ccc(C)cc1,C11H12O2
920,C/C(=C\C(=O)O)c1ccc(Cl)cc1,C10H9ClO2
921,C/C(=C\C(=O)O)c1cccc(F)c1,C10H9FO2
922,C/C(=C\C(=O)O)c1ccccc1,C10H10O2
923,C/C(=C\C(=O)c1ccccc1)NCc1ccccc1,C17H17NO
924,C/C(=C\C(=O)c1ccccc1)c1ccccc1,C16H14O
925,C/C(=C\C(C)(C)C(C)(C)C)C(C)(C)C,C14H28
926,C/C(=C\C(C)(C)C)C(C)(C)C,C11H22
927,C/C(=C\C(C)(C)C)CC(C)(C)C,C12H24
928,C/C(=C\C(C)(C)C)CO,C8H16O
929,C/C(=C\C(C)C)C(=O)O,C7H12O2
930,C/C(=C\C(C)C)CC(C)C,C10H20
931,C/C(=C\C(C)C)Cc1ccccc1,C13H18
932,C/C(=C\C(C)C)c1ccccc1,C12H16
933,C/C(=C\C(O)C(C)(C)C)C(C)(C)C,C12H24O
934,C/C(=C\C1C(C(=O)Cl)C1(C)C)C(=O)Cl,C10H12Cl2O2
935,C/C(=C\C1C(C(=O)Nc2ccccc2)C1(C)C)C(=O)Nc1ccccc1,C22H24N2O2
936,C/C(=C\C1C(C(=O)O)C1(C)C)C(=O)O,C10H14O4
937,C/C(=C\C=C(/C)c1ccccc1)c1ccccc1,C18H18
938,C/C(=C\C=O)C(C)(C)C,C8H14O
939,C/C(=C\C=O)CC/C=C(\C)C(C)(C)C,C13H22O
940,C/C(=C\C=O)CC/C=C(\C)C(C)C,C12H20O
941,C/C(=C\C=O)CCC(O)C(C)(C)O,C10H18O3
942,C/C(=C\C=O)CCC1OC1(C)C,C10H16O2
943,C/C(=C\C=O)CCC=C(C(C)C)C(C)C,C14H24O
944,C/C(=C\C=O)CCCC(C)CCCC(C)C,C15H28O
945,C/C(=C\CBr)CCCC(C)CCCC(C)C,C15H29Br
946,C/C(=C\CC(C)C)CC(C)C,C11H22
947,C/C(=C\CC(C)CC(C)(C)C)CCC(C)CC(C)(C)C,C20H40
948,C/C(=C\CCC(C)(C)C)CCCC(C)(C)C,C16H32
949,C/C(=C\CCC(C)C)CCO,C10H20O
950,C/C(=C\CCC(C)CC(=O)O)C(=O)O,C10H16O4
951,C/C(=C\CCC1CCCCC1)CO,C12H22O
952,C/C(=C\CCCC(C)C)CO,C10H20O
953,C/C(=C\CCCCCl)CCl,C8H14Cl2
954,C/C(=C\CCCl)CCl,C6H10Cl2
955,C/C(=C\CCO)CCC(C)C,C10H20O
956,C/C(=C\CCc1ccccc1)CO,C12H16O
957,C/C(=C\CO)C(C)(C)C,C8H16O
958,C/C(=C\CO)CC/C=C(\C)CCC1OC1(C)C,C15H26O2
959,C/C(=C\CO)CCC(O)C(C)(C)O,C10H20O3
960,C/C(=C\CO)CCC1OC1(C)C,C10H18O2
961,C/C(=C\CO)CCC1OC1(C)CCC1OC1(C)C,C15H26O3
962,C/C(=C\CO)CCCC(C)C,C10H20O
963,C/C(=C\CO)CCCC(C)CCCC(C)C,C15H30O
964,C/C(=C\CO)CCCC(C)CCCC(C)CCCC(C)C,C20H40O
965,C/C(=C\CO)CCOC1CC(C)CCC1C(C)C,C16H30O2
966,C/C(=C\CO)CCOC1CCCCC1,C12H22O2
967,C/C(=C\CO)CCOCCC(C)C,C11H22O2
968,C/C(=C\CO)CCOCc1ccccc1,C13H18O2
969,C/C(=C\COCc1ccccc1)CCl,C12H15ClO
970,C/C(=C\COc1ccc(C(C)C)cc1)CCOC(C)CC(C)C,C21H34O2
971,C/C(=C\COc1ccc(C)cc1)CCOC(C)CC(C)C,C19H30O2
972,C/C(=C\COc1ccc(C)cc1)CCOC1CCCCC1,C19H28O2
